seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
5,640000,0.3307795103247367,4.540036960521375e-7,4.691861319890654e-7,797,0,0,2.673776662484316,0.46912450834405156,Inf,Inf,3617.596694336,3617.189090261
1,810000,0.3312194832430216,6.036940915820146e-7,6.025483150831623e-7,611,0,0,2.7315875613747953,0.4434964654441119,Inf,Inf,3627.225649855,3626.642673878
2,810000,0.33086156384017806,5.43956247891185e-7,5.701221609637208e-7,564,0,0,2.721631205673759,0.44859381495784945,Inf,Inf,3630.259958796,3629.737414929
3,810000,0.3313875710462626,5.873723264533323e-7,5.879430008486584e-7,591,0,0,2.7225042301184432,0.4481424821461469,Inf,Inf,3619.916318308,3619.383510159
4,810000,0.3313745823412282,5.887388532812253e-7,5.855388174329408e-7,592,0,0,2.7347972972972974,0.44181439410921286,Inf,Inf,3622.131189128,3621.580777492
5,810000,0.33094213250203974,6.590239341798011e-7,6.561381352527228e-7,571,0,0,2.725043782837128,0.44688370068659833,Inf,Inf,3624.760896492,3624.257503824
1,1000000,0.3312575105669691,5.449954049966017e-7,5.366819281480469e-7,505,0,0,2.732673267326733,0.4430031241807967,Inf,Inf,3627.712966532,3626.94440402
2,1000000,0.3308509351905506,5.852793974771547e-7,6.13029559173037e-7,479,0,0,2.7494780793319413,0.4337666339396288,Inf,Inf,3629.264934968,3628.507112751
3,1000000,0.33131923844324507,5.661306924232678e-7,5.604641901374267e-7,487,0,0,2.7679671457905544,0.42256391503873764,Inf,Inf,3631.282090092,3630.541739751
4,1000000,0.3317396140013359,6.525690817943495e-7,6.497098597717937e-7,475,0,0,2.791578947368421,0.40660764890317663,Inf,Inf,3632.206059534,3631.48009183
5,1000000,0.33110306911135023,6.781079036589314e-7,6.776690272872719e-7,459,0,0,2.775599128540305,0.41764234881968465,Inf,Inf,3635.006516907,3634.285788117
