seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
5,3000,25.621324768183595,6.304676658519526e-8,7.621942285651606e-8,24,0,0,2.9583333333333335,0.20412414523193145,Inf,Inf,34.957963724,34.461636704
1,3500,26.439484134944472,9.088795498157776e-8,5.456017530824919e-8,20,0,0,2.9,0.3077935056255462,Inf,Inf,29.267452927,28.775133623
2,3500,25.796770240012037,3.757385548530667e-8,3.757385548530667e-8,20,0,0,2.9473684210526314,0.22941573387056172,Inf,Inf,29.815728814,29.396522865
3,3500,26.02057010741985,0.0,0.0,3,0,0,2.5,0.7071067811865476,Inf,Inf,5.082905386,4.575724649
4,3500,25.711185854069846,3.978690298056531e-8,6.644231931307587e-8,13,0,0,2.923076923076923,0.2773500981126146,Inf,Inf,21.663800638,21.151434353
5,3500,27.93160695594199,7.326258767703653e-8,7.781063167400237e-8,10,0,0,2.9,0.31622776601683794,Inf,Inf,16.547171064,16.022858248
1,4000,27.36322663909862,1.4117437374672193e-7,3.3145424876979135e-8,19,0,0,2.8947368421052633,0.3153017676423058,Inf,Inf,31.92883752,31.292517607
2,4000,29.22948191899773,7.590893329190163e-8,7.594910007846511e-8,18,0,0,2.9444444444444446,0.23570226039551587,Inf,Inf,31.057074935,30.428747772
3,4000,28.823067745427938,5.2306918879585496e-8,6.957401903207039e-8,32,0,0,2.96875,0.1767766952966369,Inf,Inf,51.151748533,50.631435646
4,4000,29.134260454157737,4.478796006290864e-8,6.705153202113401e-8,24,0,0,2.9166666666666665,0.2823298512866399,Inf,Inf,40.332926507,39.748564482
5,4000,30.378013421816526,1.3086121522509764e-7,5.733821073494738e-8,18,0,0,2.9444444444444446,0.23570226039551587,Inf,Inf,31.246982783,30.623768197
1,4500,29.79746468956257,7.800927318002415e-8,8.585422989204616e-8,40,0,0,2.95,0.22072142786315224,Inf,Inf,72.942054965,72.449430637
2,4500,31.070972587217156,6.47509674350788e-8,6.321592674329857e-8,24,0,0,2.9583333333333335,0.20412414523193145,Inf,Inf,42.725567541,42.301166514
3,4500,30.104940929721593,5.8442173864192704e-8,5.7126521332828695e-8,28,0,0,2.9642857142857144,0.1889822365046137,Inf,Inf,49.773553456,49.321104455
4,4500,30.299231028843277,1.3877787807814457e-17,1.3877787807814457e-17,3,0,0,2.5,0.7071067811865476,Inf,Inf,5.529261987,5.108983766
5,4500,30.773633322136014,3.150475641477968e-8,7.611763569448371e-8,11,0,0,2.909090909090909,0.30151134457776363,Inf,Inf,18.3808527,17.98451367
1,5000,31.05463184254357,9.338817275050815e-9,9.338817275050815e-9,12,0,0,2.909090909090909,0.30151134457776363,Inf,Inf,20.348037532,19.811343164
2,5000,31.30322628447978,6.954549711113422e-8,9.672111669911665e-8,27,0,0,2.962962962962963,0.19245008972987518,Inf,Inf,46.983267575,46.651055135
3,5000,31.154916616233592,2.9069897142242063e-8,2.906989715611985e-8,22,0,0,2.9523809523809526,0.21821789023599233,Inf,Inf,41.88762175,41.451268045
4,5000,31.427429616401074,4.372541213826242e-8,4.598863513616269e-8,34,0,0,2.9705882352941178,0.17149858514250885,Inf,Inf,64.0217282,63.584070245
5,5000,31.08405866216791,3.2956725543042964e-9,3.2956725265487208e-9,17,0,0,2.875,0.3415650255319866,Inf,Inf,33.000672744,32.52030562
