seed,dimension,primal,dual_gap,smallest_dual_gap,iterations,iter_not_converging,fallback_helped,average_iter,std_iter,average_gap,std_gap,time,fw_time
3,360000,0.8944484448731269,5.482978178081299e-8,5.482978176346576e-8,23,0,0,2.9545454545454546,0.2132007163556105,Inf,Inf,24.152152313,23.879985497
4,360000,0.9543739325473571,1.2624344698439205e-7,9.012275594376395e-8,13,0,0,2.923076923076923,0.2773500981126146,Inf,Inf,13.484202075,13.107992653
5,360000,1.0180417966091404,7.418691722396731e-8,5.645906663714895e-8,35,0,0,2.9714285714285715,0.16903085094570333,Inf,Inf,35.720059983,35.40401931
1,490000,1.080910129944844,2.6154908754419393e-8,2.615490875268467e-8,23,0,0,2.8636363636363638,0.35125008665710444,Inf,Inf,198.031768722,191.02795174
2,490000,1.0028010893759414,3.685180311081837e-8,3.685180310908365e-8,3,0,0,2.0,0.0,Inf,Inf,26.274386042,21.44397463
3,490000,0.9871766442567502,2.1717226816875268e-7,2.1097092516020322e-7,423,0,0,2.9976359338061465,0.04862166383263154,Inf,Inf,3634.154701197,3623.957599396
4,490000,0.9468203641206089,1.3627261783409617e-7,2.608126163459318e-7,364,0,0,2.9945054945054945,0.07402276079512811,Inf,Inf,3633.883188525,3624.832004581
5,490000,0.971624058163905,2.1448127111162174e-9,2.144812715453026e-9,3,0,0,2.0,0.0,Inf,Inf,42.257294819,35.095599617
1,640000,0.9643446784039755,3.8183744254221413e-7,7.264971644323909e-8,8,0,0,2.875,0.3535533905932738,Inf,Inf,95.941551105,89.095532551
2,640000,1.005152908671311,2.8939498806883346e-8,2.8939498820761134e-8,3,0,0,2.0,0.0,Inf,Inf,31.900685397,26.124026024
3,640000,0.9727411618971841,1.4208797456498334e-7,1.8496464544888458e-8,9,0,0,2.888888888888889,0.3333333333333334,Inf,Inf,85.311093904,79.879998627
4,640000,1.0069724603153862,5.1686775527984286e-9,5.168677561472046e-9,8,0,0,2.7142857142857144,0.4879500364742666,Inf,Inf,71.40711436,63.918577736
5,640000,1.0100714377084345,1.3046386780277142e-7,5.7363084142968146e-8,19,0,0,2.9473684210526314,0.22941573387056172,Inf,Inf,160.613347169,154.690784529
1,810000,1.0441476054938728,6.343641980807724e-8,6.34364198089446e-8,44,0,0,2.7674418604651163,0.42746257437545854,Inf,Inf,460.338086878,454.86380283
2,810000,1.0274142174755445,1.0634648059480029e-7,2.329600681024585e-8,23,0,0,2.739130434782609,0.44897775854487953,Inf,Inf,290.042408806,281.370509371
3,810000,0.9251184681760833,1.4318393682299577e-6,6.929142114340398e-8,41,0,0,2.951219512195122,0.2180847899550909,Inf,Inf,453.704067272,443.387926306
4,810000,0.9958895506080291,9.37780122974366e-8,9.377801230003868e-8,25,0,0,2.9583333333333335,0.20412414523193145,Inf,Inf,335.163900581,327.373409296
5,810000,0.8997991277216042,2.8298923251436625e-7,9.753342753403282e-8,138,0,0,2.963768115942029,0.18754737756098075,Inf,Inf,1966.278551529,1956.465589627
1,1000000,1.051826123181442,6.358429885128941e-8,6.358429884435052e-8,22,0,0,2.9523809523809526,0.21821789023599233,Inf,Inf,374.211822195,364.535909061
2,1000000,0.9692773176550368,1.0692029801546293e-7,8.878504829511885e-8,169,0,0,2.9881656804733727,0.10846140856771376,Inf,Inf,1658.639544893,1648.989487512
3,1000000,0.9952471478499283,6.423224572713049e-8,6.423224572973257e-8,5,0,0,2.75,0.5,Inf,Inf,63.753259138,56.789708529
4,1000000,0.974970781692884,7.996023010728437e-8,7.996023010815173e-8,16,0,0,2.7333333333333334,0.4577377082170635,Inf,Inf,139.539853188,133.149888524
5,1000000,1.0241598348447285,1.935722370935422e-8,1.9357223715425753e-8,4,0,0,2.6666666666666665,0.5773502691896258,Inf,Inf,50.959502389,44.53475666
